anno_idx,imdbid,text_gt,text_gt_wo_char,gt_action
4691,tt0887912,He finds a juice pack by the dead operator's body.,He finds a juice pack by the dead body.,['He finds a juice pack by the dead body.']
4692,tt0887912,"Up on the ridge Sanborn closes his eyes, but opens them at once.","Up on the ridge he closes his eyes, but opens them at once.","['He closes his eyes.', 'He opens them at once.']"
4693,tt0887912,His eyelashes are covered in dust.,His eyelashes are covered in dust.,['His eyelashes are covered in dust.']
4694,tt0887912,Eldridge passes a juice pack to James.,He passes a juice pack to him.,['He passes a juice pack to him.']
4695,tt0887912,"James tries to get out the straw, but his fingers got stiff.","He tries to get out the straw, but his fingers got stiff.","['He tries to get out the straw.', 'His fingers got stiff.']"
4696,tt0887912,"Finally he gets it out and inserts it in, He glances at Sanborn and passes him the pack without drinking.","Finally he gets it out and inserts it in, He glances at him and passes him the pack without drinking.","['He gets it out.', 'He inserts it in.']"
4697,tt0887912,"Sanborn, with his face all covered in dust, drinks.",He drinks.,['He drinks.']
4698,tt0887912,James holds the pack for him.,He holds the pack for him.,['He holds the pack for him.']
4699,tt0887912,He looks at a circuit he's pulled from a box.,He looks at a circuit he's pulled from a box.,"['He looks at a circuit.', 'He has pulled it from a box.']"
4700,tt0887912,James with a cigarette in his mouth gets on the floor to go through the things in the box.,He gets on the floor to go through the things in the box.,"['He gets on the floor.', 'He goes through the things in the box.']"
4701,tt0887912,Samborn pulls James up.,He pulls him up.,['He pulls him up.']
4702,tt0887912,Nice and big Eldridge drew a target on James's belly.,Nice and big he drew a target on his belly.,['He drew a target on his belly.']
4703,tt0887912,James smiles.,He smiles.,['He smiles.']
4704,tt0887912,Sanborn gives him a big punch on his belly.,He gives him a big punch on his belly.,"['He gives him a big punch.', 'The punch lands on his belly.']"
4705,tt0887912,He sits down on the floor laughing.,He sits down on the floor laughing.,"['He sits down on the floor.', 'He is laughing.']"
4706,tt0887912,James stands up.,He stands up.,['He stands up.']
4707,tt0887912,James grabbed Sanborn by the neck and punches him on his belly.,He grabbed him by the neck and punches him on his belly.,"['He grabbed him by the neck.', 'He punches him on his belly.']"
4708,tt0887912,"Both fall down, Sanborn laughs.","Both fall down, he laughs.","['Both fall down.', 'He laughs.']"
4709,tt0887912,James kneels and checks the wires by the explosives.,He kneels and checks the wires by the explosives.,"['He kneels.', 'He checks the wires by the explosives.']"
4710,tt0887912,James checks the padlocks on the cage the man has on.,He checks the padlocks on the cage he has on.,['He checks the padlocks on the cage he has on.']
4711,tt0887912,He puts his hand on the man's nape.,He puts his hand on his nape.,['He puts his hand on his nape.']
4712,tt0887912,Samborn brings in bolt cutters and takes over the sidearm.,He brings in bolt cutters and takes over the sidearm.,"['He brings in bolt cutters.', 'He takes over the sidearm.']"
4713,tt0887912,The man raises his hands in prayer.,He raises his hands in prayer.,['He raises his hands in prayer.']
4714,tt0887912,The explosion knocks James to the ground.,The explosion knocks him to the ground.,['The explosion knocks him to the ground.']
4715,tt0898367,A vast lake covered in dead trees.,A vast lake covered in dead trees.,['A vast lake covered in dead trees.']
4716,tt0898367,They struggle up a snowy road to a service station where they forage for petrol.,They struggle up a snowy road to a service station where they forage for petrol.,"['They struggle up a snowy road.', 'They come to a service station.', 'They forage for petrol.']"
4717,tt0898367,The man smells the nozzle of a pump then tosses it away.,He smells the nozzle of a pump then tosses it away.,"['He smells the nozzle of a pump.', 'He tosses it away.']"
4718,tt0898367,"In a deserted diner, he puts one ash-covered scrap in a bag for later, then offers a second to the boy to eat.","In a deserted diner, he puts one ash-covered scrap in a bag for later, then offers a second to him to eat.","['He puts one ash-covered scrap in a bag for later.', 'He offers a second to him to eat.']"
4719,tt0898367,A long road.,A long road.,['A long road.']
4720,tt0898367,They pass a weathered billboard with a line from the Bible scrawled in red.,They pass a weathered billboard with a line from the Bible scrawled in red.,"['They pass a weathered billboard.', 'On the billboard, a line from the Bible is scrawled in red.']"
4721,tt0898367,They arrive in the ruined remains of a city.,They arrive in the ruined remains of a city.,['They arrive in the ruined remains of a city.']
4722,tt0898367,The grounds littered with worthless money and the ubiquitous ash.,The grounds littered with worthless money and the ubiquitous ash.,"['The grounds litter with worthless money.', 'The ubiquitous ash is present.']"
4723,tt0898367,The man opens a bin and finds it a tomb for a skeleton's contorted bones.,He opens a bin and finds it a tomb for a skeleton's contorted bones.,"['He opens a bin.', ""He finds it a tomb for a skeleton's contorted bones.""]"
4724,tt0898367,He closes the lid.,He closes the lid.,['He closes the lid.']
4725,tt0898367,He makes the word calm.,He makes the word calm.,['He makes the word calm.']
4726,tt0898367,The man knows.,He knows.,['He knows.']
4727,tt0898367,The man has spotted a line of skulls mounted on sticks not far from some woodland hut they were about to investigate.,He has spotted a line of skulls mounted on sticks not far from some woodland hut they were about to investigate.,"['He has spotted a line of skulls mounted on sticks not far from some woodland hut.', 'They were about to investigate.']"
4728,tt0898367,"Heading away, they see patches of blood on the snowy ground.","Heading away, they see patches of blood on the snowy ground.","['They see patches of blood on the ground.', 'They see patches of blood on the snowy ground.']"
4729,tt0898367,The man and boy hide themselves.,They hide themselves.,['They hide themselves.']
4730,tt0898367,"They can see a woman running with a child in the distance, pursued by a large group of men who soon catch up with their terrified quarry.","They can see her running with a child in the distance, pursued by a large group of men who soon catch up with their terrified quarry.","['They can see her running with a child in the distance.', 'She is pursued by a large group of men.', 'They soon catch up with their terrified quarry.']"
4731,tt0898367,"The man and boy flee through the dead forest, the man helping his son over a large log, shortly before tripping and falling to the ground.","The man and boy flee through the dead forest, he helping his son over a large log, shortly before tripping and falling to the ground.","['The man and boy flee through the dead forest.', 'He helps his son over a large log.', 'He trips and falls to the ground.']"
4732,tt0898367,His son goes to help him.,He goes to help him.,['He goes to help him.']
4733,tt0898367,They cling on to each other as they both look up and see a large tree is about to topple.,They cling on to each other as they both look up and see a large tree is about to topple.,"['They cling on to each other as they both look up.', 'They see a large tree is about to topple.']"
4734,tt0898367,"Bragging its roots up it falls, slamming into the ground a short distance from them.","Bragging its roots up it falls, slamming into the ground a short distance from them.","['Bragging its roots up it falls.', 'It slams into the ground a short distance from them.']"
4735,tt0898367,The boy runs off.,He runs off.,['He runs off.']
4736,tt0898367,"Touching his son, the man pushes him between two racks for safety.","Touching him, he pushes him between two racks for safety.","['He touches him.', 'He pushes him between two racks for safety.']"
4737,tt0898367,"He throws himself down on top of him, just as another tree crashes down above them.","He throws himself down on top of him, just as another tree crashes down above them.","['He throws himself down on top of him.', 'Just as another tree crashes down above them.']"
4738,tt0898367,"They ride, powering as yet more trees fall.","They ride, powering as yet more trees fall.","['They ride.', 'They power as yet more trees fall.']"
4739,tt0898367,Dust begins to settle.,Dust begins to settle.,['Dust begins to settle.']
4740,tt0898367,"The man holds the boy, comforting him and kissing his forehead.","He holds him, comforting him and kissing his forehead.","['He holds him.', 'He comforts him.', 'He kisses his forehead.']"
4741,tt0898367,"Despite being burdened by the weight of his son, the man has caught up with the thief and he now puts the boy down and points the gun at the fleeing man.","Despite being burdened by the weight of his son, he has caught up with the thief and he now puts the boy down and points the gun at the fleeing man.","['Despite being burdened by the weight of his son, he has caught up with the thief.', 'He now puts the boy down.', 'He points the gun at the fleeing man.']"
4742,tt0898367,The thief stops and draws his knife.,He stops and draws his knife.,['He stops and draws his knife.']
4743,tt0898367,The thief spits.,He spits.,['He spits.']
4744,tt0898367,The thief throws his knife down and raises his hands.,He throws his knife down and raises his hands.,"['He throws his knife down.', 'He raises his hands.']"
4745,tt0898367,He throws the clothes onto the cart.,He throws the clothes onto the cart.,"['He throws the clothes.', 'He throws the clothes onto the cart.']"
4746,tt0898367,"Looking desperate, the thief clutches his shoes.","Looking desperate, he clutches his shoes.","['Looking desperate, he clutches his shoes.']"
4747,tt0898367,"Then he throws them on the cart too, leaving him naked.","Then he throws them on the cart too, leaving him naked.","['He throws them on the cart too.', 'He leaves him naked.']"
4748,tt0898367,"The boy looks back at the thief who's still standing where they left him, pathetically covering his privates with his hands.","The boy looks back at him who's still standing where they left him, pathetically covering his privates with his hands.","['The boy looks back at him.', 'He is still standing where they left him.', 'He is pathetically covering his privates with his hands.']"
